sanata		sanata pu sana ati caturmuKe brahmaRi trilA sadetyarTe avya rAmASramaH
sanmuKIna	sanmuKIna tri sammuKaM patati Ka aBimuKe pAtini	
sannipAtita	sannipAtita tri sam ni pata kta milite upasTite mfte ca	
sannipatita		sannipatita tri sam ni pata kta milite upasTite mfte ca
saparyA	saparyA strI sapara yak a wAp pUjAyAm so haM saparyAviDiBAjaneneti raGuH	
saparyyA		saparyyA strI sapara yak a wAp pajAyAm so haM saryyA viSiBAjaneneti raGuH
sapatrAkaraRa	sapatrAkaraRa na saha pattreRa pakzeRa sapatraH taTA kriyate mAtra qAc kf lyuw pakzeRa saha SaraveDanarUpe atyantavyaTane karmaRi kta sapatrAkftaH taTA pIqite tri	
sapattrAkaraRa		sapattrAkaraRa na saha pattreRa pakzeRa sapattraH taTA kriyate sapattra qAc kf lyuw pakzeRRa saha SaraveDanarUpe atyantavyaTane karmaRi kta sapattrAkftaH taTA pI qite tri
saptapatra	saptapatra puM sapta sapta patrARi pratipatraM yasya mudgaravfkze rAjani saptacCadavfkze ca	
saptapattra		saptapattra pu sapta sapta pattrARi pratipattraM yasya mudgaravfkze rAjani saptacCadavfkze ca
saranti	saranti puM saha rantinA rantiSabdArTe amarawIkA	
sarapattikA	sarapattikA strI sare jale patramastyasyAH Wan padmapatre padme ca Sabdaca	
sarapattrikA		sarapattrikA strI sare jale pattramastyasyAH Wan padma pattre padme ca Sabdaca
saratni		saratni pu saha ratninA ratniSabdArTe amarawIkA
sarayasaMvara	sarayasaMvara puM sasyaM saMvfRoti sam vf ac SAlavfkze amaraH	
saritAmpati		saritAmpati pu ta aluk samA samudre Sabdara saritAMnATAdayo pyatra
saritAmyati	saritAmyati puM ta aluk samA samudre Sabdara saritAMnATAdayo pyatra	
sarjaniryAsaka	sarjaniryAsaka puM sarjasya niryAsa iva kAyati kE ka rAle DunA rAjani	
sarjaniryyAsaka		sarjaniryyAsaka pu sarjasya niryAsa iva kAyati kE ka rAle DunA rAjani
sarjikzAra		sarjikzAra pu ta sAjimAwi sarjikAkzAre rAjani
sarjikzara	sarjikzara puM ta sAjisAwi sarjikAkzAre rAjani	
sarpadantI		sarpadantI strI sapasya danta iva puzpamastyasyA aca gOrA NIza nAgadantIvfkze rAjani
sarpadanto	sarpadanto strI sarpasya danta iva puzpamastyasyA ac gOrA NIz nAgadantIvfkze rAjani	
sarpapuzpI		sarpapuzpI strI sarpaH sarpadanta iva puzpaBasyAH nAmadantyAM rAjani
sarpapuzpo	sarpapuzpo strI sarpaH sarpadanta iva puzpamasyAH nAgadantyAM rAjani	
sarvajAnIna	sarvajAnIna tri sarvajanezu viditaH Ka sarvatra viKyAte si kO	
sarvajanIna		sarvajanIna tri sarvajanezu viditaH Ka sarvatra viKyAte si kO
sarvavid		sarvavid pu sarvaM vetti vida kvip parameSvare sarvajYA tari tri
sarvavidu	sarvavidu puM sarvaM vetti vida kvip parameSvare sarvajYAtari tri	
sasyasaMvara		sasyasaMvara pu sasyaM saMvfRoti sam vf ac SAlavfkze amaraH
satkAryavAda	satkAryavAda puM ta kAryasya sattvanirRAyake vAde kaTABede sa ca vAdaH utpattiSabde dfSyaH	
satkAryyavAda		satkAryyavAda pu ta kAryyasya sattvanirRAyake vAde kaTA Bede sa ca vAdaH utpattiSabde pf dfSyaH
satkarman	satkarman na karma vedAdivihite yAgAdO karmaRi	
satkarmman		satkarmman na karma vedAdivihite yAgAdO karmaRi
satpatra	satpatra na sat SoBanaM patram padmasya navadale Sabdaca karma sundaradale tri	
satpattra		satpattra na sat SoBanaM pattram padmasya nabadale Sabdaca karma sundaradale tri
satputra	satputra puM karma vedAdivihitakAryakarttari putre punnAmnI narakAt yasmAtrAyate pitaraM sutaH muKasandarSanenApi tadutpattO yateta saH bfhaspatyuktanarakatAraRAya fRamasmin sannayati amftatvaYca vindati pitA putrasya jAtasya paSyeccejjIvato suKam iti vasizWoktarmApanayanAya ca yat paSyediti niyamaviDAnaM tadakftaputrakAryaputraparam satputrastu suKadarSanaM vinApi narakanistArakaH taTA ca vizRu puM satputreRa tu jAtena veno pi tridivaM yayO punnAmno narakAt trAtaH satena sumahAtmanA brahmapurARe pi samutpannena Bo viprAH satputreRa mahAtmanA trAtaH sa venaH puruza vyAGraH punnAmno narakAttadA Su ta	
satputtra		satputtra pu karma vedAdivihitakAryyakarttari puttre punnAmno narakAd yasmAttrAyate pitaraM sutaH muKasandarSanenApi tadutpattO yateta saH vfhaspatyuktanarakatAraRAya fRamasmin sannayati amftatvaYca vindati pitA putrasya jAtasya paSyeccejjIvato muKam iti vasizWokta rRApanayanAya ca yat paSyediti niyamaviDAnaM tada kftaputrakAryyaputraparam satputrastu muKadarSanaM vinApi narakanistArakaH taTA ca vizRupu satputreRa tu jA tena veno pi tridivaM yayO punnAmno narakAttrAtaH sa tena sumahAtmanA brahmapurARe pi samutpannena Bo viprAH satputreRa mahAtmanA tvAtaH sa venaH puruza vyAGraH punnAmno narakAttadA Su ta
satrAjit	satrAjit <del>puM</del> <ins>pu</ins> satreRAjayati <del>lokAn A ji kpip SrIkfzRaSvaSure satyaBAmAjanake rAjaBede satrAjit puM satreRAjayati lokAn</del> <ins>lAkAn</ins> A ji kvip SrIkfzRaSvaSure rAjaBede	satrAjit pu satreRAjayati lAkAn A ji kvip SrIkfzRaSvaSure rAjaBede
satraSAlA	satraSAlA strI ta annajalAderdAnArTe kalpine gfhe hemaca	
satri	satri puM sada bA tri meGe gare jayaSIle tri uRAdikozaH	
satrin	satrin puM sattvaM gfhaM yajYo vA vidyate sya ini gfhapatO amaraH gfhasTe ca	
sattrAjit		sattrAjit pu sattreRAjayati lokAn A ji kvip SrIkfzRaSvaSure satyaBAmAjanake rAjaBede
sattraSAlA		sattraSAlA strI ta annajalAderdAnArTe kalpite gfhe hemaca
sattri		sattri pu sada bA tri meGe gaje jayaSIle tri WaRAdikozaH
sattrin		sattrin pu sattvaM gfhaM yajYo vA vidyate sya ini gfhapatO amaraH gfhasTe ca
satyAnfta	satyAnfta na satyasahitamanftaM yatra vaRigvfttO vARijye amaraH	
satyAnftaM		satyAnftaM na satyasahitamanftaM yatra baRigvfttO bARijyeamaraH
satyoBAvin	satyoBAvin puM sadyoBavati B Rini vatse Sabdaca ASujAte tri striyAM NIp	
savayam	savayam tri samAnaM vayo yasya samAnasya saH vayasye amaraH savayoBiranvitaH iti raGuH	
savayas		savayas tri samAnaM vayo yasya samAnasya saH vayasye amaraH savayoBiranvitaH iti raGuH
savidalla	savidalla puM suvidataM rAjAnaM lAti lA ka nUpAntaHpure kftADikAre kaYcukini amaraH suvidatA rAjYA lIyate lA ka antaHpurasTanAryAm strI rAyamukuwaH	
savyasAMcin		savyasAMcin pu savyena vAmenApi sacati sandaGAti bARaM saca Rini arjune hemaca uBO me dakziRO pARI gARqIvasya vikarzaRe tena dEvamanuzyezu savyasAcIti mAM vidu BA vi a
savyasAcin	savyasAcin puM savyena vAmenApi sacati sandaDAti bARaM saca Rini arjune hemaca uBO me dakziRO pARI gARqIvasya vikarzaRe tena devamanuzyezu savyasAcIti sAM viduH BA vi a	
sayya~ma		sayya ma pu sam yama karaRe GaY samo vA parasavarRo nu nAsiko ya H pakze saMyamaH pAta sU pariBAzite DAra RADyAnasamADitraye trayamekatra saMyamaH pAta sU tadetasya Page a DAraRADyAnasamADitrayasyEkatra saMyamaH ekavizayARi trIRi sADanAni saMyama ityucyate tadasya trayasya tAntrikI pariBAzA saMyamaH iti BA
sfvftta	sfvftta puM suzWu vfttaH vartulaH SUraRe ola rAjani sundaravfttAnvite tri SatapatryAM kAkalyAM drAkzAyAYca strI rAjani suvarttule tri	
siDma		siDma na siDa man kicca kilAsaroge hemaca
sidDma	sidDma na siDa man kiYca kilAsaroge hemaca	
sindUrAtalaka		sindUrAtalaka puMstrI sindUravarRAstabakaScihnagedo yasya hastini medi striyAM NIz saDavAyAm strI
sindUratilakapuMstrI	sindUratilaka puMstrI sindUravarRAstilakasihnaBedo yasya hastini zedi striyAM NIme sADavAyAm strI	
smarasmarya	smarasmarya puM smaraH saryo yasya gardaBe trikA	
smarasmaryya		smarasmaryya pu smaraH saryyo yasya gardaBe trikA
snAyvarman	snAyvarman na netrarogaBede sTiraM prastArimAMsAdyaM SuzkaM snAzvarma paYcamam mADavanidAnam	
snAyvarmman		snAyvarmman na netrarogaBede sTiraM prastArimAMsAQyaM SuzkaM snAzvarma paYcamam mADavanidAnam
snehabIja	snehabIja puM snehAdyaM bIjamasya piyAlavfkze rAjani ta snehakAraRe na	
snehavIja		snehavIja pu snehAdyaM vIjamasya piyAkzavfkze rAjani ta sehakAraRe na
snigDapatraka	snigDapatraka puM snigDaM patramasya kap GftakaraYje gucCakaraYce garjaratfRe ca rAjani vadaryAM strI jawA pAlakyAM kASmaryAYca strI rAjani	
snigDapattraka		snigDapattraka pu snigDaM pattramasya kap GftakaraYje gucCa karaYje garjaratfRe ca rAjani vadaryyAM strI jawAH pAlakyAM kASmaryyAYca strI rAjani
sodarya	sodarya puM samAne udare SayitA yat sAdeSaH ekodarajAte BrAtari tAdfSaBaginyAM strI amaraH	
sodaryya		sodaryya pu samAne udare SayitA yat sAdeSaH eko Page b darajAte BrAtari tAdfSaBaginyAM strI amaraH
somasidDAnta		somasidDAnta pu somakftaH sidDAntaH candraprokte jyo tizasidDAntagranTaBede jawA
sozyantIhoma	sozyantIhoma puM sozyantIM SUlApannAmAsannaprasavAM jYAtvA kArsyaH homaH sozyantyA AsannaprasavAyA hitAya karttavye homaBede tatprakAraH saM ta dfSyaH	
sozyantohoma		sozyantohoma pu sovyantIM SUlApannAmAsannaprasavAM jYAtvA kAyya hImaH sozyantyA AsannaprasavAyA hitAya karttavye homaBede tatprakAraH sE ta dfSyaH
sroto'Yjana	sroto Yjana na srotasi yamu nAmroto jalasannikfzwasOvIradeSe Bavam aYjanam sOvIradeSakze Yjane amaraH valmIkasiKarAkAraM BinnaM nIlAYjanapraBam pfzWe ca gErikAvarRaM SrezWaM sroto YjanaSca tat rAjani sroto YjanaM tatra SrezWaM viSudDaM sinDusamBavam dfzweH kaRqUmalaharaM dAhakledarujApaham akzRo rUpAvahaYcEva sahate mArutAtapO netrarogA na jAyante tasmAdaYjanamAcaret aYjanaM yAmunaYcApi kApotAYjanamityapi tatra sroto YjanaM kfzRaM sOvIraM SvetamIrotam sroto YjanasamaM jYeyaM sOvIraM tattu pARqaram sroto Yjana Bavet svAdu cakzuzyaM kaPapittamat kazAyaM leKanaM srigDaM grAhi cCardivizApaham siDyakzayAsrahftaSItaM sevanIyaM sadA buDEH sOto YjanaguRAH sarve sOnIre pi matA buDEH kintu dvayoraYjanayo SrezWaM srato YajanaM smftam BAvapra	
srotoYjana		sroto Yjana na srotasi yamuMnAsroto jalasannikfzwasOvIradeSe Bavam aYjanam sOvIradeSaje Yjane amaraH valmIkaSiKarAkAraM BinnaM nIlAYjanapraBam Gfzwe ca gErikAvarRaM SrezWaM sroto YcanaYca tat rAjani sroto YjanaM tatra SrezWaM viSudDaM sinDusamBavam dfzweH kaRqUmalaharaM dAhakledarujApaham akzRo rUpAvaha YcEva sahate mArutAtapO netrarogA na jAyante tasmA daYjanamAcaret aYjanaM yAmunaYcApi kApotAYjana mityapi tatra sroto YjanaM kfzRaM sOvIraM SvetamIri tam sroto YjanasamaM jYeyaM sOvIraM tattu pARqaram sroto YjanaM Bavet svAdu cakzuzyaM kaPapittanut kazAyaM leKanaM snigDaM grAhi cCardivizApaham siDmakzayAsrahft SItaM sevanIyaM sadA buDEH sOto YjanaguRAH sarve sOvI re pi matA buDEH kintu dvayoraYjanayoH SrezWaM sroto YjanaM smftam BAvapra
srupa	srupa puM strI sru ka svadirakAzWaBave hastamite yatnapAtraBede yajYapAtraSabde dfSyam sallavyAm pUrvAyAYca strI medi	
sruva		sruva puMstrI sru ka KadirakAzWaBave hastamite yattrazAtraBede yajYapatraSabde dfSyam sallakyAm mUrvAyAYca strI medi
stanayitnu	stanayitnu puM stana itu meGe pustake amaraH meGaSabde medi vidyuti Sabdara mftyO roge ca hemaca	
stanayitru		stanayitru pu stana ratnu meGe mustake amaraH meGaSabde medi vidyuti Sabdara mftyO roge ca hemava
strIDarma	strIDarma puM ta ftO nArIkusumavikASe rajasi hemaca	
strIDarmma		strIDarmma pu ta ftO nArIkusumavikASe rajasi hemaca
strIpuMDarma	strIpuMDarma puM striyAH puMsaSca DarmaH tamaDikftya vyavahAro vA strIpuMsayoH yaTASAstrAcArarUpe Darme tadvizayake azwAdaSasu vivAdapadezu maDye vivAdapadaBede strIpuMsayogo pyatra vIra tat nyarUpi yaTA tatsvarUpamAha nAradaH vivAhAdiviDiH strIRAM yatra puMsAYca kIrttyate strIpuMsayogasaMjYaM tadvivAdapadamucyate iti vivAhAdiSabdena strIpuMDarmA gfhyante ata eva manurvyavahArapadoddeSakAle strIpuMDarmoviBAgaScetyuddiSya pratijYApUrvakaM tezAM nirUpaRaM cakAra puruzasya striyAScEva Darmye vartmani tizWatoH saMyoge viprayoge ca DarmAn vakzyAmi SASvatAn ityAdinA saMyoge anyonyasanniDAne viprayoge deSataH kAlato vA vyavaDAne SASvatAnnityAn avasyAnuzWeyAniti yAvat ke te DarmA ityAkAhkzAyAmAha sa eva asvatantrAH striyaH kAryAH puruzEH svErdivAniSam vizayezu ca sajjantyaH saMsTApyA hyAtmanA vaSe ityAdi puruzEH BartfpuruzEH vizaye daRqahetuBUtacAYcalyAdivizaye nArado pi svAtantryAdvipraRaSyanti kUle jAtA api striyaH asvAtantryamatastAsAM prajApatirakalpayat iti ato nyErapi svastrIRAmasvAtantryaM yaTA Bavati taTA kalanita navyamityASayaH puruzeRa svastrI vyaBicArAdavaSyaM rakzaRIyA taTA ca hArItaH ekavrataskannaBAvAt parendriyopahatatvAcca duzwAH kulasaNkarakAriRyo Bavanti jIvati jArajaH kuRqomfte Barttari golakastatmAdretopAGAtAjjAyAM rakzejjAyAnASe kulanASaH kulanASo tantu nASastantunASaM devapitfyajYanASo devapitfyajYanASe AtmanASaH AtmanASe sarvasvanASaH iti ekavrataskannaBAvAt strIRAm ekaBartteti niyamanASAt parendriyopahatatvAt parismin puMsi indriyasya manasorAgAdinA upahatatvAt kalasaNkarakAriRyastajjAtisvaBAvAnugata prajotpAdanena kulasANkaryakAriRyaH ata eva SaNKaliKitO yasmin BAvo rpitaH strIRAmArttave tAdfSaM tastuYjanayantIti banduH putrAdisantatiH sanurapi sUkzmeByo pi prasaNgeByaH striyo rakzyA piSezataH dvayorhi sakASAditi kalpatarvAdO pAWaH aDyagnyAdiSabdAstayogarUQAstAdfSastrIDanAdAveva prayogAt gfhopaskaraRAdInAM yanmUlyaM kanyArpaRApADitvena varAdiByaH kanyABaraRarUpeRa gfhyate tacCulkamiti madanaratne vyAKyAtam mitAkzarAyAM tu yadugfhItvA kanyA dIyate tacCulkamityuktam uBayatrApi pitrAdInAM kanyAyA idamityuddeSo vivakzitaH anyaTA tatsvatvABAvena strIDanatvavyapadeSatvAnupapatteH jImUtavAhanena tu karmiRAmiti paWitvA gfhAdirkarmiBiH SilpiBistatkarmakaraRe BartrAdipreraRArTaM striyE yadutkocadAnaM tacCulkaM tadeva mUlyaM prakftyarTatvAditi vyAKyAtam punaScoktam yadAnetu Bartfgfhe SulakantatparikIrttitamiti vyAsoktaM vA BartfgfhagamanArTamutkocAdi yaddattaM tacCulkamityarTa iti taduBayamapi strI svAmikaM Bavatyeva tasyA eva dattatvAditi tatra strIDanatvavyapadeSo nyastrIDanavat sugama eva ADivedanikaM KyAlaravivAhakAle pUrvamArtyyAyE yaddIyate yAdaha yAjYavalkyaH aDivinnastiTE dadyAdADevedanikaMsamam na dattaM strIDanaM vAsAM datte tvardDaM prakalpayet iti pitrAdiBirjjIvanAdyarTaM strIByo DanadAne viSezamAha kAtyAyanaH pitfmAtfpati BrAtfjYAtiBiH strIDanaM striyE yaTASaktyAdvisAhasrAddAtavyaM sTAvarodfte sTAvaretaradDanaM yaTASakti AkArzApaRasahasradvayaparyantaM deyamityarTaH vyAso pi dvisahasraH paro dAyaH striyE deyo Danasya tu AdvisahasrAditi kAtyAyanena para iti ca vyAsenotkeritIqaTikamiti DaninApi na nastrIByo deyamiti darSitam ayaYca niyamaH prativatasaramasakfdarpaRe jYeyastenAnekavatsarezu jIvanArTaM dIyamAnamito dikamapi Bavati cenna dozaH jIvanArTatvAddAnasya yAvajjIvaYca dvisAhasramAtreRa tannirvAhAsamBavAt strIDane pi BartranumatimantareRa strIRAnna svAtantryamityAha manuH na nirhAraM striyaH kuryuH kuwumbAdbahumaDyakAt svakAdapi ca vittAdDi svasya BartturanAjYayA iti nirhAro vyayaH kvacittu strIDane tAsAM svAtantryamasti yadAha sOdoyikasvarUpamuktA kAtyAyanaH sodAyikaM DanaM prApya strIRAM svAtantryamizyate yasmAttadAnfSasyArTaM tErdattamupajIvanam sOdAyike sadA strIRAM svAtantryaM parikIrttitam vikraye cEva dAne ca yaTezwaM sTAvarezvapi Barttfdatte tu sTAvaretaratrEva svAtantryAmityAha nAradaH BartrA prAtena yaddattaM striyE tasmin mfte pi tat sA yaTA kAmamaSrIyAddadyAdvA sTAvarAdfte sTAvare Battfdatte striyA nivAsAdyupaBogamAtraM na dAnavikrayAdikamityarTaH aputrA SayanaM BarturityAdi kAtyAyanavaco pi BartfdattasTAvaravizayameva nAradekavAkyatayeti kecit asmABistu patnI duhitara iti vyAKyAnAvasare sya vizayaH prapaYcitaH puruzARAmapi kasminnapi strIDane na svAtantryaM svAmyABAvAdityAha kAtyAyanaH na BarttA nEva ca suto na pitA BrAtaro na ca AdAne vA visarge vA strIDane praBavizRavaH yadi tvekataro pyezAM strIDanaM Bakzayedu balAt savfdDikaM sa dApyaH syAddaRqaYcEva samApnuyAt tadeva yadyanujYApya Bakzayet prItipUrvakam mUlameva tadA dApyo yadA sa DanavAn Bavet aTa cet sadviBAryaH syAnna ca tAM Bajate punaH protyA visfzWamapi cet pratidApyaH sa tadurbalAt grAsAcCAdanavAsAnAmucCedo yatra yozitaH tatra svamAdadIta strI viBAgaM rikTinAntaTA striyA DanaM gfhItvA yadyaparaBAryayA saha vasatyenAYcAvamanyate tadA gfhItaM tadDanaM rAjYA balAddApyaH BaktAcCAdananivAsAn yadi BarttA na dadAti tadA te pi striyA balAdugrAhyAstatparyAptaM DanaM vA grAhyamiti SlokadvayasyArTaH idamapi tasyA dozarAhitye boDyaM duzwA punaH kimapi strIDanaM na laBate ityAha sa eva apakArakriyAyuktA nirlajjA cArTanASikA vyaBicAraratA yA ca strIDanaM na tu sArhati nArhatItyanena tayA labDamapyAcCidya grAhyamiti sUcitam apakArakriyAyuktA sadA BartfpratikUlAcaraRaparA nirmaryAdArTanASikA ityapi pAWaH devalaH vfdDarABaraRaM SulkaM lABaSca strIDanaM Bavet BuNkte tat svayamevedaM patirnArhatyanApadi vfTA mokze ca Boge ca striyE dadyAt savfdDikam iti vfdDirbardDanArTaM pitrAdinA dattamiti smfticandrikAyAm madanaratne tu vfttiriti paWitam vfttirjjIvatArTaM pitrAdiBirdattamiti vyAKyAtaYca lABo gOryAdiprItyarTaM yallaByate kutaScit vfTA ApadamantareRa kulayo SokamAvaheyurarakzitAH imaM hisarvavarRAnAM paSyato Darmamuttamam yatante rakzituM BAryAM BarttAro durbalA api svAM prasUtiM caritraYca kulamAtmAnameva ca svaDarme hi prayatnena jAyAM rakzan hi rakzitaH iti dvayoH kulayoH BarttfpitfkulayoH anena kuladvayavfdDErapi rakzyA iti SokakayanasUKena darSitam ata eva bfhaspatiH sUkzmeByo pi prasaNgeByo nivAryA strI svabanDuBiH SvaSvAdiBiH pAlanIyA gurustrIBirdivAniSam manurapi kAle dAtA pitA vAcyo vAcya ScAnupayan patiH mfte Barttari putrastu vAcyo mAturarakzitA iti kAle kanyAdAnayogye kAle vAcyonindyaH amupayan ananugacCan sa eva pitA rakzati kOmAre BarttA rakzati yOvane putrastu sTAvire BAve na strI svAtantryamarhati yAjYavalkyo pi rakzetkanyAM pitA binnAM patiH putrastu vArdDake aBAve jYAtayastezAnna svAtantryaM kvacit striyAH iti vinnA vivAhitA patiputravihInAyAntu rakzaRaM patipakzAntargatena pratyAsannena kAryam taTA va nAradaH Bfte BarttaryaputrAyAH patipakzaH praBuH striyaH viniyogAtma rakzAsu BaraRezu ca ISvaraH parikzIRe pratikule nirmanuzye nirASraye tatsapiRqezu cAsatsu pitfpakzaH praBuH striyaH pitfpakzasyApyaBAve sa evAha pakzadvayAvasAne tu rAjA BarttA smftaH striyAH punaH nibitaM sa tasyA BaraRaM kuryAnnigfhRIyAtpakzaScutAm iti viniyogaH karmaRi niyAjanam BarttA pozakaH strIsvaBAvaM darSayati dakzaH jalOkAvat striyaH sarvA BUzaRAcCAdanAkzanEH suhitApi kftA nityaM puruzaM hyapakarzati jalOkA raktamAdatte kevalaM sA tapasvinI itarA tu DanaYcittaM mAMsaM vIryaM balaM suKam sASaNkA bAlaBAve tu yOvane BimuKI Bavet tfRavanmanyate nArI hfdDaBAveti svakampatim svakAmye varttamAnA sA snehAnna ca nivAritA apaTyA tu Bavet paScAdu yaTA vyADirupekzitaH iti suhitA tfptA kftApItyanvayaH apakarzati satatamAjYAmAtraM karoti svakAmye svecCAyAm apaTyA atyantAhitahetuBUtA manurapi nEtA rUpaM pratIkzante nAsaM vayasi saMsTitiH surUpaM vA virUpaM vA dumAnityeva BuYjate pOScalyAccalacittvatvAt nEHsnehyAcca svaBAvataH rakzitA yatrato pIha BartfzvetA vikurvate SayyAsanamalaNkAraM kAmaM kroDamanArjavam drohaBAvaM kucaryAYca strIByomanurakalpayat nAsti strIRAM kriyA mantrEriti Darmo vyavasTitaH nirindrayA hyamantrASca striyo mftamiti sTitiH taTA ca Srutayo bahvyA nigItA nigamezvapi strIlakzaRaparIkzArTantAsAM SfRute nizkftIH yanme mAtA praluluBe vicarantya pativratA tanme retaH pitA vfNktAmityuktEtannidarSanam DyAyatyanizwaM yatkiYcitpARigrAhasya cetasA tasyEza vyaBicArasya nihnavaH samyagucyate evaM svaBAvaM jYAtvA sAspajApatinisargajam paramaM yatramAtizWet purazo rakzaRaM prati iti nirindriyA nirvIryA DEryaprajYAdirahitA iti yAvat striyo nftamitiM prAyaSo mftavadanaSolatvAducyante SrutayaH SrutivAkyAni nigameza vedeza strIlakzaRaM svarUpaM tAsAM SrutivAkyAni nigameza vedeza strIlakzaRaM svarUpaM tAsAM SrutInAmmadye yA nizkftirUpA vyaBicAraprAyaScittarUpAstAH SrutIH SfRuta strIsvaBAvajYAnArTamityarTaH mahABArate pi kulInA rUpavatyaSca nArTavatyaSca yozitaH maryAdASca na tizWanti sa dozaH strIzu nArada anarTitvAnmanuzyasta BayAtparijanasya ca maryAdAyAmamaryAdAH striyastizWanti Bartfzu yOvane varttamAnAnAM mfzWABaraRavAsamAm nArIRAM svEravfttInAM smfhayanti kulastriyaH yadi puMsAmmatirbrahman kaTaYcinnopapadyate anyonyaYca pravanartante na ca tizWanti Bartfzu alABAt purAzARAYca anyonyaYca BayAtparijanasya ca baDabanDaBayAccEva svayaM guptA Bavanti tAH nAgnistfpyati kAzWAnAM nApagAmAM mahodaDiH nAntakaH sarvaBUtAnAnna puMsAM bAmalocanA kAmAnAmapi dAtAraM dAtAraM mAnasAnnayoH rakzitAranna mfzyanti BarttAraM yatnataH striyaH iti SrIrAmAyaRe pi nEvANganAnAndayito nApi dvezyo sti kaScana sarvamevAvalambante latA nahanajA iveti aTa raktaRaprakAraH tatra manuH na kaScidyoyitaH SaktaH prasahya parirakzitum etErupAyayOgEstu SakyAstAH parirakzitum iti prasahya Akramya avaruhyeti yAvat yadyapyavaroDena SarIravyaBicArAdrakzaRaM SakyantaTApi mAnasavyaBicArAdrakzaRamaSakyamityASayena manuza na kaScidyozitaH SaktaH prasahya parirakzitumityuktam na ca prAnasaDyaBicArAdrakzaRamanarTakamanyajatvABAvena prajAviSuDAtABAvAditi vaktavyam yata Aha sa eva yAdfSaM Bajate strI hi sutaM sUte taTAviDam tasmAt prajAviSuDyarTaM striyo rakzet prayatnataH iti yAdfSaM puruzamftukAle strI manasA Bajate tatsamAnaSIlaM putraM janayatIti pUrvArdDarTaH ata evAhatuH SaNKaliKitO yasmin BAvo rpitaH strIRAmArttave tacCIlaM janayantIti mAnasavyaBicArAdapi striyaM rakzediti SezaH taTA ca manunA tasmAdityAdinotta rArdDenAyamevArTo darSitaH parirakzaRopAyAnAha manureva arTasyasaNgrahe cEnAM vyaye cEva niyojayet SOce Darme ca paktyAYca pAriRAhyasya cekzaRe iti arTasya saNgrahe svena samAnItArTasaMviDAne vyaye svenoktavyaye SOce gfhAdiSudDikarasaMmArjanopalepanAdO Darme agnihotrAdyanukUlalOkikavyApAre paktyAM pAkavyApare pAriRAhyaM pIwAdi gfhopakaraRaM tasya IkzaRe vicAraRe nirantaragfhavyApAraniyojanAt puruzAntaracintArAhityaM yaTA Bavati BAryAyAH taTA kuryAditi tAtparyArTaH bfhaspatirapi Ayavyaye Ta saMskAre gfhIpaskararakzaRe SOcAgnikArye saMyojyAH strIRAM SudDiriya smftA iti evaviDavyApArAsaktacittatayA sADy iti vyapadiSyanta ityAha manuH AtmAnamAtmanA yAstu rakzeyustAH surakzitAH iti AtmanA gfhavyApArAsaktenAntaHkaraRena surakzitAH sADyaH AptapuruzarakzitAstu striyo na samyagrakzitA ityAha sa eva arakzitA gfhe rudDA puruzErAptakAriBiH iti AptakAriBiH puruzEH gfhe rudDA ityanvayaH AptASca te kAriRaScAptakAriRaH arakzitAH samyagrakzAvihInA ityarTaH BartturdDarmanizWatvamapi strIRAM rakzaRopAya iti darSayituM sa evAha yAdfgguRena BarttA strI saMyujyeta yaTAviDi tAdfgguRA sA Bavati samudreReva nimagnA akzamAlA vasizWena saMyuktA DamayonijA SAraNgo mandapAlena jagAmAByarhaRIyatAm iti BAryAyA BaraRamapyAvaSyakamityAha sa eva devadattAM patiBAMyAM vindatenecCayAtmanaH tAM sADvIM viBfyAnnityaM devAnAM priya mAcaran devErdattA devadattA dEvavaSAdAyAteti yAvat ta tAM BAryAM svayaMvare patirvindate tatra svavyApArABAvAddevadattAmityanena vivAhalakzaRasya strIpusayoH sambanDasya ka svAvInatvaM kintarhi devakftatvamiti darSitam devadattatvaYca strIRAm somodadganDarvAya ganDarvo dadadagnaye rayiScaputrAMScAdadagnirmahyamaTo imAm ityAdiByaH SrutivAkyaByo vagamyate tena devErdattAyA aBaraRena dAtFRAM devAnAM drAha ApAdyata ityarTavAda ityuktaM madanaratne na ca sADvImityasya pativratAmityarTaparatvena vyaBicAriRyA BaraRamanAvaSyakamiti vaktavyam tasyA api kadannAdinA vaSyaBaraRIyatvat taTA ca nAradaH vyaBicAre striyAmORqyamaDaHSayanameva ca kadannaYca kuvAsaSca karma cAvaskarojJanam iti striyAratyarTaM vyaBicAre jAte muRqanamaDaHSayanaYca sADayet kadannaM kuvAsaSca BaraRArTaM dadyAt ameDyaSoDanarUpaM karma kArayedityarTaH dozarahitAyA BAryAyAH parityAginaM pratyAha nAradaH anukUlABavAgdazwAM dakzAM sADvIM prajAvatIm tyajan BAryAmavasTApyA rAjYA daRqena BUyasA iti vizRurapi nirdIzAM parityajan patnIYceti cOravacCAsya ityanuzaNgaH nirdozA ntyAgahetuBUtardAMzarahitAm daRqena sTApayitumaSakye tvAha yogISvaraH AjYAmaBpAdinIM dakzAM vIrasUpriyavAdinAm tyajan dApyastftIyAMSamadravyoBaraRaM striyaH iti tftIyAMSantadDanatftIyAMSam rAjYA BAryAyA dApyaH alpaDanaH BaraRamAtraparyAptaM DanaM dApya ityarTaH	
